"","category","city","food_mean","food_num","food_q1","food_q2","food_q3","food_var","money","postcode","rate","rate_num","uuid","class"
"3980","美式美食","taipei",16366.6666666667,9,16000,16900,17900,2242.51842554055,"$",104,4.8,60,"706f5487-8a08-4375-b0ed-87a50980b36f","high"
"3981","美式美食","taipei",15440,80,6875,16000,22625,9306.64547514302,"$",104,4.6,67,"4d664962-b358-4049-b6a6-6400e874ccdf","bad"
"3982","美式美食","taipei",12378.431372549,51,7900,10000,16500,6407.81733740936,"$$",105,4.6,56,"b35697e2-d73d-4d70-b44a-a1c142adafc7","bad"
"3983","美式美食","taipei",22432.8358208955,67,13500,25000,27000,8757.4682509887,"$$",106,4.7,26,"9cf436c5-c844-47c3-b147-f08ee0c0f525","high"
"3986","披薩","taipei",31325.7142857143,70,16000,40000,42000,16024.0862071917,"$$",105,4.7,500,"4c70437b-13fb-490f-b96a-8758adcd5531","high"
"3987","Breakfast and Brunch","taipei",17372.7272727273,110,12500,16000,21000,6952.25155276278,"$",106,4.7,500,"ca109dae-d2b2-40cd-a62d-13ca022e734a","high"
"3988","台灣美食","taipei",23454.5454545455,11,18000,22000,28000,7820.29569731148,"$",105,4.5,186,"1354f2a4-c232-4308-ada2-dc556ef44087","bad"
"3989","Breakfast and Brunch","taipei",27354.4303797468,79,18000,28000,35000,10927.8855641602,"$$",110,4.7,267,"66fa6466-09f5-401b-b296-26c5e5b4a18d","high"
"3990","台灣美食","taipei",8838.23529411765,34,5125,6500,8750,5713.40089850079,"$",106,4.8,500,"f3dec2fe-4f31-412f-a809-91dd23644dbb","cp"
"3991","台灣美食","taipei",7528.22580645161,124,4500,7250,9000,3634.12501080697,"$",104,4.8,443,"fa581297-07b4-40a7-ac9c-1e81c875a413","cp"
"3992","雞肉","taipei",12763.8888888889,36,4500,7500,14625,12479.4976923881,"$",105,4.8,500,"17c8989e-32a8-45ef-afb0-0f7f90ff115e","high"
"3993","Breakfast and Brunch","taipei",8625,24,4375,8250,12625,4632.87617648763,"$",110,4.8,500,"57563565-8dfb-4c2d-bed8-1891261d84be","cp"
"3994","Breakfast and Brunch","taipei",10630.4347826087,69,6500,9500,12000,5323.35037652548,"$$",110,4.6,500,"80142a9f-f459-495b-a495-27e8dfa0a5da","low"
"3995","地中海美食","taipei",20566.6666666667,75,11250,21000,30000,10404.91336928,"$$",106,4.8,500,"3caaa747-905f-43d8-991c-b1a582f16013","high"
"3996","墨西哥美食","taipei",29520,25,5000,17000,28000,39657.9071560767,"$$",106,4.6,305,"45488c2b-2ffb-4957-a686-e2c2fe34bc65","bad"
"3997","台灣美食","taipei",23307.6923076923,13,16000,25000,30000,7342.02461476308,"$",105,4.4,253,"e6e7b51e-ab64-4f12-991a-8b6dcede68a3","bad"
"3998","Breakfast and Brunch","taipei",18965.5172413793,29,7500,15000,25000,12615.6245724558,"$",110,4.8,107,"b8e1244d-87e8-465a-8016-9aa5f193624f","high"
"3999","Breakfast and Brunch","taipei",24250,28,16000,22000,32000,8906.7590706641,"$$",106,4.7,72,"67ddbe70-8b2b-4aee-8c19-5177729e2aab","high"
"4000","咖啡館","taipei",26660.3773584906,53,14000,26000,35000,15364.6781842854,"$$$",106,4.7,31,"8f66d631-1786-42e8-978a-7f877348c1f3","high"
"4001","歐式美食","taipei",26702.7027027027,37,16000,28000,33000,13554.4245590815,"$$",110,4.7,33,"ec7993bb-d387-4134-85f3-0d9363b3b7e4","high"
"4002","Breakfast and Brunch","taipei",8045.45454545455,22,4125,6000,12000,4392.4239811011,"$",106,4.8,500,"a7ab087f-9ac0-490c-b308-3eff0d0f279f","cp"
"4003","Breakfast and Brunch","taipei",26493.1506849315,73,18000,28000,33000,11146.7463004629,"$$",106,4.8,119,"afab1e45-20a8-4c1d-ad11-8570507a6d57","high"
"4004","Breakfast and Brunch","taipei",16007.6923076923,26,9250,17000,22000,9243.78889504161,"$$",106,4.8,152,"0d2ecc37-d1d2-4312-8966-a3d04ac4ed42","high"
"4005","披薩","taipei",30464.0776699029,103,15000,25000,42500,25395.0987334818,"$",100,4.5,129,"c5e62165-95ba-48ff-b82e-674770b55573","bad"
"4006","歐式美食","taipei",30974.5762711864,59,16500,25000,35000,19211.2307656828,"$$",105,4.8,20,"8bce4347-7350-4749-af60-748a66f832a1","high"
"4007","Breakfast and Brunch","taipei",28774.5901639344,122,16000,28000,38000,13255.8527839123,"$$",106,4.7,23,"63b950f0-38a0-430d-9c13-6065480d0e31","high"
"4010","義大利美食","taipei",11524.5901639344,61,11000,12500,14000,3943.68786954068,"$",104,4.6,500,"33ee10b3-af44-4a93-acc8-fe6ab6688bbc","low"
"4011","義大利美食","taipei",25215.3846153846,65,16000,24000,32000,14092.542826389,"$$",106,4.7,297,"6ce4ae42-2896-4f23-8e60-ffdb902e9bb2","high"
"4012","義大利美食","taipei",29840,25,18000,30000,40000,12081.9865916165,"$",106,4.6,31,"f39e8189-1c4b-4148-8738-c04457bdbc75","bad"
"4013","義大利美食","taipei",14078.9473684211,38,5250,17000,20000,8755.09349178303,"$",104,4.5,47,"384f4625-24b8-4f30-a8b7-83cad8270e4f","bad"
"4014","義大利美食","taipei",19166.6666666667,21,13500,22000,23500,5285.49978114728,"$$",100,4.6,106,"5aeead91-08fe-4657-84a2-2e9bcd3dc43d","bad"
"4015","義大利美食","taipei",31000,52,29000,31000,32000,2401.92230707631,"$$",110,4.6,76,"7b01cc0f-b10e-421b-aa7e-6ef2d1e1e692","bad"
"4016","義大利美食","taipei",23882.3529411765,17,22000,24000,26000,2323.34325389782,"$$",106,4.6,15,"92462151-384f-494f-aecf-03d19c09d5d8","bad"
"4017","義大利美食","taipei",23421.0526315789,19,24000,24000,30000,9178.44035296953,"$",106,4.7,39,"fe9d3057-84dd-4ff5-a5f5-859ad1729f6f","high"
"4018","義大利美食","taipei",22086.9565217391,46,15000,18000,30000,8420.53929636267,"$$",106,4.7,54,"8b57d4df-16c3-4925-abdc-a52d7f2dd625","high"
"4019","義大利美食","taipei",23421.0526315789,19,24000,24000,30000,9178.44035296953,"$",106,4.8,79,"be778c81-90aa-4ed1-ac7f-dff6cbbbdae2","high"
"4020","義大利美食","taipei",24675,40,19500,22000,25000,14615.7235537622,"$$",104,4.7,31,"2df44c87-cf2e-4cee-a480-5f3bd402cd35","high"
"4023","義大利美食","taipei",13500,64,6000,17000,19000,6471.69317103337,"$",110,4.8,500,"1037ab4d-6e3c-4ae0-b602-c7002bba8de8","high"
"4024","義大利美食","taipei",13500,64,6000,17000,19000,6471.69317103337,"$",104,4.8,500,"0b07dda2-064c-4d4d-950e-db87da47a843","high"
"4025","義大利美食","taipei",13500,64,6000,17000,19000,6471.69317103337,"$",106,4.7,500,"f347d0ad-a01e-4089-8499-1eecf297e1c8","high"
"4026","義大利美食","taipei",17500,56,16000,18000,20000,4880.72008738757,"$",105,4.7,500,"59eeb409-1765-4819-a969-247eec1bded6","high"
"4027","義大利美食","taipei",13788.0952380952,42,13800,15300,15800,4664.56767664243,"$",110,4.6,500,"827f030a-4280-40cb-9385-70f2c0bf0217","bad"
"4028","義大利美食","taipei",19531.7073170732,41,7900,16000,18000,22286.203093048,"$$",110,4.8,258,"4a50a34c-d1fb-49e7-899d-f221d3cf5940","high"
"4029","義大利美食","taipei",18571.4285714286,35,14000,18000,24000,7735.94842014757,"$",106,4.8,313,"a22e284a-b1be-4c9a-a485-f08a4afc38a7","high"
"4030","義大利美食","taipei",14506.0606060606,33,14900,14900,15900,3274.69076901782,"$",106,4.6,257,"2739588b-26ea-4b38-952e-d3068a40506c","bad"
"4031","義大利美食","taipei",22951.1111111111,45,17000,25000,28000,7439.7318417093,"$$",110,4.6,345,"071922d3-cfc2-4133-a79d-da803cced4a1","bad"
"4032","義大利美食","taipei",20087.1794871795,39,8200,16000,18000,22939.8900080879,"$$",106,4.7,172,"9243fe5f-f989-4759-b566-1b21118a67c3","high"
"4033","義大利美食","taipei",20093.75,48,16000,18000,20000,8143.82194902983,"$",105,4.6,127,"c553a090-afe5-4ebe-bd35-d5087b54c323","bad"
"4034","義大利美食","taipei",13552.0833333333,48,7000,13000,19500,6922.36681535939,"$",105,4.6,293,"66b3755a-a140-47a0-a7dc-01852aaf4957","bad"
"4035","義大利美食","taipei",21111.1111111111,54,12000,21000,29000,9017.81501553015,"$",106,4.8,82,"8d5ed559-e7d0-4f1e-bc38-be164d8c2459","high"
"4036","義大利美食","taipei",12000,7,12000,12000,12000,534.522483824849,"$",106,4.5,41,"3cf5d45e-8615-4c1f-8684-6c3ae74569b2","low"
"4037","義大利美食","taipei",18565.2173913043,46,15000,20000,20750,2841.09726133992,"$",106,4.4,229,"3139e35a-0176-4b62-bbdf-6003daf0a156","bad"
"4038","義大利美食","taipei",19613.2075471698,53,13000,23000,27000,9092.1080797735,"$",104,4.7,165,"1692e5b0-5a28-4be8-bf6f-a4e756ba1185","high"
"4039","義大利美食","taipei",18644.4444444444,9,15900,18900,19500,6257.28217734454,"$",106,4.8,173,"a777e58d-33d7-4376-90bb-4328eb168813","high"
"4040","義大利美食","taipei",22616.3265306122,49,17800,23800,27800,6110.12364812845,"$",104,4.6,142,"f40a24fc-696f-4316-a1c4-fdaa83263a8f","bad"
"4041","義大利美食","taipei",31444.4444444444,9,30000,32000,32000,2165.95429884644,"$$",105,4.8,106,"27ec9485-223f-43d3-aa30-575a121df627","high"
"4042","義大利美食","taipei",9434.78260869565,23,7450,9500,10950,1977.61575721266,"$",104,4.2,25,"d1903859-b56c-4d30-88ee-c9855d444950","low"
"4043","義大利美食","taipei",44692.3076923077,13,36000,39000,45000,14688.4811770973,"$$",110,4.7,25,"2684a6e7-d636-4f67-98bc-dd90f435cb30","high"
"4044","義大利美食","taipei",30586.2068965517,58,29000,33000,36000,9036.86793994968,"$$",106,4.1,24,"684d0932-4399-4166-9076-836d77f9eff4","bad"
"4045","義大利美食","taipei",32869.5652173913,138,16000,28000,40000,19405.2234440218,"$$",106,4.8,38,"ccf56dcc-89e1-4e09-a49e-ee0aeb14aca2","high"
"4046","義大利美食","taipei",13342.3913043478,92,6500,14000,18500,5732.69103088389,"$",110,4.3,19,"1c9ab39c-c07b-4e3b-ac83-15d59e931c65","bad"
"4047","義大利美食","taipei",23941.1764705882,17,25000,28000,31000,10580.0622050617,"$",106,4.8,116,"02d6065e-49c5-46d8-a32b-1475d361f987","high"
"4048","義大利美食","taipei",21969.696969697,33,16500,22000,28000,7048.4679121191,"$$",105,4.7,57,"c2bd76f2-d23c-4a66-86f0-4bc6285c5f40","high"
"4052","義大利美食","taipei",17947.3684210526,38,13000,18000,19000,7465.52556905143,"$",104,4.7,57,"39592504-51dd-4904-a939-44dc467844fc","high"
"4053","義大利美食","taipei",17147.619047619,84,11000,16000,23000,6854.2040660229,"$",106,4.5,16,"f446ae1a-97cd-45bc-a6b4-bf5a21eab1ab","bad"
"4054","義大利美食","taipei",36932.2580645161,31,23500,32000,38000,20233.5299345127,"$$",106,4.9,29,"e2cebb9a-a38a-4126-b6e0-1865c7412543","high"
"4058","義大利美食","taipei",11419.1176470588,68,8750,10500,15250,4800.89628130063,"$",114,4.8,500,"dad87668-ee13-4fe1-ab9b-fa053bb3f876","cp"
"4059","義大利美食","taipei",22880.9523809524,42,20500,24000,28750,9703.22082254474,"$$",104,4.7,59,"f814d091-a9f8-4793-b84e-46c1aff2219d","high"
"4060","義大利美食","taipei",22802.4691358025,81,17000,18000,32000,9372.16755972523,"$$",106,4.6,82,"8fd545cd-6c97-415a-95e9-533a4102eb74","bad"
"4061","義大利美食","taipei",21040,50,15000,20000,28000,7822.94062357628,"$$",110,4.6,48,"ac2e4dfc-4220-48af-b4f2-44cc1e4945af","bad"
"4062","義大利美食","taipei",41936.9230769231,65,12000,22900,33900,66072.1507007669,"$$$",106,4.5,28,"388cd938-c92f-44a1-a039-f38b0201b34a","bad"
"4063","義大利美食","taipei",30446.4285714286,56,13000,32000,42000,16631.4242612948,"$$",106,4.8,27,"bfffd9ed-7247-4a43-9b25-cde3dadf8a28","high"
"4064","義大利美食","taipei",22937.1794871795,78,18000,23000,28000,7670.77552617156,"$$",110,4.5,31,"88e23cf2-395f-4e3b-844a-418ab8486424","bad"
"4066","披薩","taipei",20529.6296296296,27,3400,23900,37900,16035.0268178139,"$",100,4.7,227,"dff24a54-5a0c-478b-b2b3-f3d7e4e76478","high"
"4067","披薩","taipei",37815,40,26000,31500,45250,31299.8206863873,"$$",110,4.7,500,"edf8b875-96c9-4d42-b603-29bb10a8aa5d","high"
"4068","美式美食","taipei",18441.5094339623,53,9500,11000,26000,9970.4551089757,"$$",100,4.7,69,"03a236de-b73b-433d-b387-4e4525426ee5","high"
"4069","烘焙坊","taipei",18201.5151515152,66,10250,21500,26150,8992.07550828729,"$",106,4.6,66,"b266e09c-49fd-4cd4-bc5e-3d34cd739696","bad"
"4071","披薩","taipei",49220.9302325581,86,38000,52000,58000,18755.7130290397,"$$$",104,4.6,23,"dffb1c32-11d8-4a5a-ae5f-dcbd9aee493e","bad"
"4072","健康美食","taipei",15333.3333333333,9,15000,15000,16000,1247.21912892465,"$",106,4.7,500,"bf46692a-169e-4e20-98e7-06359689a93a","high"
"4073","披薩","taipei",16323.3766233766,77,5500,7000,23000,24258.3384839319,"$",106,4.4,121,"285581eb-4e1b-40c7-8f1c-dcbc2c093cf0","bad"
"4074","咖啡館","taipei",21987.8048780488,41,16000,21000,25000,7840.24001380841,"$",106,4.8,108,"07f7eea7-c03c-4c1b-9836-9b4dc1bb6d07","high"
"4075","咖啡館","taipei",26660.3773584906,53,14000,26000,35000,15364.6781842854,"$$$",106,4.7,31,"8f66d631-1786-42e8-978a-7f877348c1f3","high"
"4076","歐式美食","taipei",26702.7027027027,37,16000,28000,33000,13554.4245590815,"$$",110,4.7,33,"ec7993bb-d387-4134-85f3-0d9363b3b7e4","high"
"4077","健康美食","taipei",20909.0909090909,11,20000,20000,22000,1564.0591394623,"$$",106,4.9,500,"24e53fdd-aec3-4fb4-9b31-e0baede91126","high"
"4078","披薩","taipei",27493.2203389831,59,11950,19900,39400,22740.2194614485,"$",105,4.7,145,"6d03c4a1-7106-4c91-a772-cea1039ca7c2","high"
"4079","披薩","taipei",20234.2465753425,73,10900,15900,25000,19736.7692403997,"$$",105,4.6,324,"44c5e348-f524-4a45-837c-5e3408063e16","bad"
"4080","披薩","taipei",21150,62,10900,15900,27000,21469.1507862764,"$$",110,4.6,75,"b4d14945-db07-4f8e-986e-ef0f3a9cf2e1","bad"
"4081","披薩","taipei",21117.7419354839,62,10900,15900,27000,21458.8317346792,"$$",100,4.6,84,"a62f86e9-60dc-4243-8102-531eb2aad15c","bad"
"4082","披薩","taipei",30464.0776699029,103,15000,25000,42500,25395.0987334818,"$",100,4.5,129,"c5e62165-95ba-48ff-b82e-674770b55573","bad"
"4083","披薩","taipei",21117.7419354839,62,10900,15900,27000,21458.8317346792,"$",114,4.6,94,"5476ba6e-b216-48e8-9c3d-7d355c6d87b1","bad"
"4085","咖啡館","taipei",21475.4098360656,61,18000,20000,23000,5700.46462695647,"$$",105,4.5,71,"19f5c361-6ad5-4da4-b964-55dda64d39f5","bad"
"4086","咖啡館","taipei",22717.6470588235,85,10000,20000,35000,14655.7451210064,"$$",106,4.6,238,"a003d5d0-1788-4015-b668-6f3b2bd90b67","bad"
"4087","西班牙美食","taipei",42962.962962963,27,25000,28000,57000,30999.9778751193,"$$$",105,4.3,19,"a3f7c9af-08c0-4009-8b5b-1f66981b6db8","bad"
"4088","西班牙美食","taipei",32533.3333333333,45,22000,26000,32000,23259.5022398254,"$$",106,4.6,22,"52f19560-69d0-4c28-810d-91ca8978af3a","bad"
"4089","西班牙美食","taipei",34919.3548387097,31,29500,33000,42000,7024.95181270759,"$$",104,4.2,18,"9c548d8c-c77f-4291-a73b-eaa17d502357","bad"
"4091","越南美食","taipei",15290.3225806452,31,9000,11000,23000,8954.8817048331,"$$",106,4.7,283,"c4f02c91-feb5-4b97-bb9e-d7960d2b6e26","high"
"4092","越南美食","taipei",14364.8648648649,37,12000,16000,17000,5373.41887322624,"$",110,4.7,500,"28f673d2-7267-4d14-8901-8ff696c4902a","high"
"4093","越南美食","taipei",10405.4054054054,37,9000,11000,12000,2593.74986248867,"$",106,4.6,500,"0c759c4a-f481-4f9b-9fe8-469ebbb0b48b","low"
"4094","越南美食","taipei",10676.9230769231,65,9000,11000,13000,2426.50551082886,"$",104,4.6,500,"10531f47-1b28-454c-81df-f11d39902e4e","low"
"4095","越南美食","taipei",14400,15,13000,13000,16500,3362.53872344493,"$",105,4.7,500,"ddfe9797-cfd2-4f3e-ae7e-6fb06570bee5","high"
"4096","越南美食","taipei",11181.8181818182,22,7250,11000,12000,4173.90555754509,"$",105,4.5,71,"d52600c3-2720-42b5-ba87-c8b14fd4ee9a","low"
"4097","越南美食","taipei",19914.0625,64,11000,25250,27000,8908.63112358424,"$$",106,4.7,224,"88119094-3e63-4bfa-84fc-7e62d212c655","high"
"4098","越南美食","taipei",8513.51351351351,37,6500,9000,11000,2634.19941806647,"$",110,4.6,153,"ae928020-f801-4c2e-9ca7-b9c8d1e00ae8","low"
"4099","越南美食","taipei",13583.3333333333,24,13500,13500,13750,1204.73602456675,"$",105,4.7,159,"edb0104b-e8d8-47a8-b416-02c8cd324963","high"
"4100","越南美食","taipei",21625,28,20000,24000,28000,7560.02763600391,"$",110,4.6,172,"cb810a22-f60c-4f0f-a215-f380cd9944ca","bad"
"4101","越南美食","taipei",30443.5483870968,62,10750,25000,28000,48568.2181391844,"$$",106,4.6,97,"39a60202-4137-4a89-95b5-15ab3ac9803a","bad"
"4102","越南美食","taipei",13176.9230769231,52,9000,12000,15375,7232.02321368741,"$",106,4.8,500,"7176c98d-49db-481f-a800-05b9d3d2dc11","high"
"4103","越南美食","taipei",12861.2244897959,49,9000,12000,14000,7301.65808193746,"$",110,4.8,500,"22fc7d95-a9e1-45a2-8c30-8b164828fdef","high"
"4104","越南美食","taipei",15290.9090909091,55,13000,15000,16000,7526.13078733682,"$",106,4.6,347,"7947932a-3e34-4e85-a451-6d8bc5bfecd1","bad"
"4105","韓國美食","taipei",23142.8571428571,21,20000,20000,25000,6663.94502268034,"$$",104,4.4,500,"a12e1c08-eef0-4836-b05b-23f60ecf2eba","bad"
"4106","韓國美食","taipei",49250,12,35900,35900,57400,21114.2724241211,"$",110,4.7,190,"e4660e0c-d77e-47e3-a33c-b2d471dee95a","high"
"4107","韓國美食","taipei",16362.5,8,16900,17700,18150,4396.85612113929,"$",110,4.7,163,"159d7e32-db8f-4c22-b2c5-01bfea702ebf","high"
"4108","韓國美食","taipei",7653.84615384615,26,6000,6500,8000,4648.75754858888,"$",106,4.6,336,"78a10075-9cd6-4829-851c-8d494c69badf","low"
"4109","韓國美食","taipei",20500,14,10000,21500,31250,12579.7456254091,"$$",110,4.6,30,"484643ad-5803-48ff-9f9a-8639722850e6","bad"
"4111","韓國美食","taipei",8795.65217391304,23,6000,7000,10950,4121.57401980798,"$",110,4.7,500,"0c5b1011-79be-4362-a198-c63d254727b2","cp"
"4112","韓國美食","taipei",13655.5555555556,9,6000,6000,16800,13340.4240404961,"$",106,4.8,500,"65761a79-979a-461f-9b53-a9ce27fef29d","high"
"4113","韓國美食","taipei",11478.0821917808,73,8000,12000,15000,6109.19465524796,"$",106,4.5,500,"fb6a0374-aa29-470d-a32e-ead89fe66142","low"
"4114","韓國美食","taipei",15357.1428571429,14,12000,13500,15000,6542.24888002308,"$",110,4.5,295,"0aef6828-0a0f-42d6-8cbf-95a3222fc263","bad"
"4115","韓國美食","taipei",21000,5,18800,20800,22800,3124.09987036266,"$",106,4.8,87,"d4a44d2d-cfc8-4a0e-a771-21503dc8afb5","high"
"4116","韓國美食","taipei",20733.3333333333,15,17000,19000,23500,4388.87482416874,"$",106,4.7,500,"d5b1622b-f5b6-4886-9fa6-b411dc910545","high"
"4117","韓國美食","taipei",16821.4285714286,28,8750,13500,20250,12660.550573191,"$",106,4.5,500,"7e570a46-69c7-44cf-adda-283cb8a82a64","bad"
"4118","韓國美食","taipei",38207.1428571429,14,3000,8500,70500,46179.7801189734,"$",106,4.8,500,"20f99232-7ae7-4fc9-a071-eddd77cf0a5c","high"
"4119","韓國美食","taipei",49250,12,35900,35900,57400,21114.2724241211,"$$",106,4.7,500,"beab37d7-4c32-45ae-88fe-5b08f4f18851","high"
"4120","韓國美食","taipei",24142.8571428571,28,17000,22000,28000,17356.9958841514,"$",106,4.5,262,"d86a26f9-0f09-426e-92b0-ff80e37cf568","bad"
"4121","韓國美食","taipei",20681.5789473684,38,9000,19000,23000,14151.7686315761,"$$",106,4.3,500,"12ee7e6f-0cfa-40a4-b199-55488a08063e","bad"
"4122","韓國美食","taipei",35673.3333333333,15,3000,8000,69000,45610.1226581215,"$",104,4.8,500,"7800e2cc-c6fb-45a6-97ec-8a1b191a5396","high"
"4123","韓國美食","taipei",28819.4444444444,36,22000,31000,35750,12269.0627063096,"$$",106,4.5,103,"882ca408-12e4-4a6f-b5fa-946e4ad72381","bad"
"4124","韓國美食","taipei",22928.5714285714,14,18000,19000,22000,7506.79963874929,"$$",106,4.3,147,"a1e0ac65-7089-4229-97a7-52931457cc27","bad"
"4125","韓國美食","taipei",18607.1428571429,28,8000,24000,25000,9473.04177168893,"$",106,4.6,139,"1c43c4aa-6c4b-4030-bc7d-925c8d4fb837","bad"
"4126","韓國美食","taipei",35945.7831325301,83,20000,27000,40000,42698.7212392952,"$$",106,4.5,47,"53143a82-6528-424d-870c-c4dddff7c424","bad"
"4127","韓國美食","taipei",23333.3333333333,15,18000,20000,23500,7114.92953037641,"$",106,4,111,"c74a00d4-92ed-4cbc-97c5-819673a8497a","bad"
"4128","韓國美食","taipei",23000,15,18000,26000,28000,7384.66880322559,"$",106,4.2,22,"4875814c-6546-478e-ad71-e544d2c9ae67","bad"
"4129","韓國美食","taipei",32516.6666666667,18,9375,25000,27500,37563.4759070859,"$$",104,4.6,48,"5aecbcc8-e048-4ba2-9785-18a85990eac1","bad"
"4130","韓國美食","taipei",23700,15,17000,26000,27900,13519.1222594763,"$",106,4.5,62,"88e5189b-aff6-43ff-ab2f-d3ab02747223","bad"
"4131","韓國美食","taipei",11625,36,9375,10500,14500,3338.27758315905,"$",104,4.2,65,"8ac49d86-6aee-4f4c-9230-479a441b2c0a","low"
"4134","韓國美食","taipei",20443.2432432432,37,11000,19500,26500,16140.8419442903,"$$$",110,4.6,117,"72da9cd0-8230-4177-8b3d-d5da3ddcc8b3","bad"
"4135","韓國美食","taipei",23666.6666666667,30,20000,26000,29000,12020.3531099918,"$$",106,4.6,327,"53a3fca5-d10a-4df7-8df2-dd20a0cf3699","bad"
"4136","韓國美食","taipei",14400,50,12000,13000,15000,9901.51503558925,"$",105,4.3,249,"9dd4bd9e-39ef-4e9e-bf23-4a24ad58015a","bad"
"4137","韓國美食","taipei",31439.0243902439,41,22000,27000,38000,14567.000428613,"$$",104,4.4,229,"8e9884e7-8114-482e-804c-9bed53203501","bad"
"4138","日式料理","taipei",10323.8095238095,21,4000,6000,17000,8308.39533884708,"$",105,4.7,341,"c9514a2c-9d60-467c-afa6-5067be15b3dd","cp"
"4139","Breakfast and Brunch","taipei",7437.5,32,5375,7000,10250,3030.44448060016,"$",110,4.8,500,"ad0f5850-27d7-49bd-82ef-3cddd8f73f11","cp"
"4140","食品雜貨店","taipei",7559.83606557377,122,3825,5100,9400,7013.62444403591,"$",105,4.8,140,"30d5e1f6-7571-4e96-87b4-97a190f4d7a1","cp"
"4141","食品雜貨店","taipei",7536.50793650794,126,3900,5300,9400,6911.13207337635,"$",106,4.8,209,"bc1ef6b5-11aa-4fe2-8d3a-4414c93293a8","cp"
"4142","食品雜貨店","taipei",10358.9171974522,314,4000,6000,13500,9595.0325576807,"$",106,4.7,71,"1b645fb4-378a-4eae-88ae-9d14b8a47e7a","cp"
"4143","烘焙坊","taipei",8145.16129032258,31,5500,8000,8250,4252.50125331778,"$",110,4.8,38,"7b3fc3d7-9f44-418d-bb90-f8fac80ffd23","cp"
"4144","馬來西亞美食","taipei",13891.3043478261,23,5500,14000,17500,9753.43475925402,"$",110,4.6,500,"87681241-fc9d-40e4-a50c-e8541da7ea14","bad"
"4145","馬來西亞美食","taipei",11423.0769230769,26,6000,10000,17500,6039.44137077312,"$",106,4.5,243,"c983c612-9343-4053-828a-16a69e05ac1f","low"
