,category,city,food_mean,food_num,food_q1,food_q2,food_q3,food_var,money,post,rate,rate_num,uuid
1734,珍珠奶茶,taipei,6936.8421052631575,38,5000.0,6250.0,8750.0,3878.7831144256393,$,10491,4.8,500,2f7ec2e0-ef98-4fff-bcc2-cebde663cece
1735,珍珠奶茶,taipei,7219.298245614035,57,6000.0,7000.0,7500.0,2533.317538950618,$,10491,4.8,500,e82c0564-6f98-4231-87a6-f402fa9e4b53
1736,珍珠奶茶,taipei,4882.539682539683,63,4000.0,5000.0,6000.0,1314.695894891417,$,110,4.8,500,c294ec09-fa90-4681-b06a-9d5a17cefb3c
1737,咖啡館,taipei,5437.5,48,4875.0,5500.0,6125.0,1106.914819065436,$,110,4.8,235,77178b5f-8031-433f-8849-1d31e8094107
1738,Desserts,taipei,5445.945945945946,37,5000.0,5000.0,6000.0,1038.3444709350567,$,110,4.7,241,5d119061-415b-444d-8a5b-3e7be2d4370a
1739,披薩,taipei,16323.376623376624,77,5500.0,7000.0,23000.0,24258.33848393191,$,106,4.4,121,285581eb-4e1b-40c7-8f1c-dcbc2c093cf0
1740,珍珠奶茶,taipei,11696.20253164557,79,7500.0,9000.0,14750.0,6287.62986956949,$,106,4.8,70,b74c5573-ee53-4749-8d57-d71a8825248f
1741,珍珠奶茶,taipei,9945.454545454546,33,9000.0,10000.0,10000.0,2928.138400137215,$,105,4.6,104,bf9f37a8-b43e-4f6d-b938-6460869afe12
1742,素食料理,taipei,6760.526315789473,38,4000.0,6000.0,8000.0,3299.64427697451,$,106,4.8,444,6cb1d91c-6eff-4262-97ea-c9f045cffa62
1743,Vegetarian Friendly,taipei,6900.0,40,5000.0,6500.0,9000.0,3054.0956108150904,$,110,4.8,500,70d46cca-fbc3-4138-ba6f-de7e65885a44
1744,日式料理,taipei,12000.0,32,10500.0,11500.0,15000.0,3663.587722438211,$,105,4.7,500,32c34135-13ab-444b-aa64-230fba484d21
1745,Vegetarian Friendly,taipei,16040.0,25,15000.0,16000.0,18000.0,4032.1706313101386,$,110,4.8,123,0d339f1a-67eb-4e26-9c4c-5486a34e05bd
1746,美式美食,taipei,18441.509433962263,53,9500.0,11000.0,26000.0,9970.455108975702,$$,100,4.7,69,03a236de-b73b-433d-b387-4e4525426ee5
1747,烘焙坊,taipei,20620.25316455696,79,14500.0,18000.0,28000.0,8405.925874603312,$,106,4.8,96,06b08eba-d7b1-4548-b3d4-ffa3dced9713
1748,Vegetarian Friendly,taipei,20352.941176470587,34,15000.0,17500.0,27750.0,6827.204892457719,$$,106,4.7,278,7377726a-46db-4cba-907b-fe93dcf340ee
1749,台灣美食,taipei,19580.0,50,15000.0,20000.0,25000.0,9674.895348271215,$$,105,4.8,500,ed688bd3-9e14-48b8-a472-ac9f03da86ae
1750,緬甸美食,taipei,9552.941176470587,85,8000.0,10000.0,12000.0,4188.235294117647,$,110,4.4,85,d443b7bb-5b40-44bd-97df-5daec87521ee
1751,美式美食,taipei,9388.40579710145,69,3300.0,7500.0,10800.0,8653.013820811499,$,106,4.8,500,5e5cca42-c74c-4f3d-ae32-1b776b941a0f
1752,美式美食,taipei,9388.40579710145,69,3300.0,7500.0,10800.0,8653.013820811499,$,110,4.8,500,e4e3f257-561d-45c5-b1e5-f956d55e096b
1753,美式美食,taipei,9388.40579710145,69,3300.0,7500.0,10800.0,8653.013820811499,$,105,4.8,500,7cd70b3c-4775-4d6c-b1f5-265de3549c41
1754,美式美食,taipei,9388.40579710145,69,3300.0,7500.0,10800.0,8653.0138208115,$,110,4.8,500,6896e13c-1d6d-4ce0-9ef1-a876177d6572
1755,美式美食,taipei,9388.40579710145,69,3300.0,7500.0,10800.0,8653.013820811499,$,105,4.8,500,7d8e6edf-e09d-4e29-91bc-0554ff27518d
1756,美式美食,taipei,24721.153846153848,104,16000.0,28000.0,32000.0,9777.77771940933,$$,106,4.8,465,c180bca2-ed6b-43ea-9503-48836142b64d
1757,美式美食,taipei,19367.85714285714,56,10375.0,18000.0,22000.0,10708.443049809828,$$,110,4.4,71,cfb77891-242c-45e4-a19f-fdb6a5c07d34
1758,美式美食,taipei,9388.40579710145,69,3300.0,7500.0,10800.0,8653.013820811499,$,105,4.8,500,da4738cd-6951-4b61-a172-a02ddac19c59
1759,美式美食,taipei,10640.74074074074,54,4500.0,6850.0,13000.0,10489.280569167295,$,106,4.8,500,61d36ac4-1c2b-4fbe-a429-cc85ea33d094
1760,美式美食,taipei,11027.272727272728,44,4000.0,5250.0,11250.0,12862.513603427096,$,105,4.8,500,da2c1e3f-b2d7-4c0a-9212-8389ab3e2dde
1761,美式美食,taipei,9710.25641025641,39,5500.0,9000.0,12000.0,5336.8959994188335,$,106,4.8,500,0ca06162-9168-4c85-8749-080ef42991d9
1762,美式美食,taipei,9681.818181818182,22,6000.0,7000.0,15375.0,5401.063562235292,$,10491,4.7,408,62897bd8-961d-4e05-9d02-98150afbc34e
1763,美式美食,taipei,18540.14598540146,137,12500.0,16000.0,23000.0,8236.924695894795,$,105,4.8,500,5cbb23f8-2da1-45b1-9092-3f50e9d816ba
1764,美式美食,taipei,20090.909090909092,22,14250.0,20000.0,28500.0,9820.706746041016,$,106,4.7,180,37dfb03d-3c66-4e3b-bc8c-53a1aa2e18e9
1765,美式美食,taipei,14342.857142857143,35,9000.0,12000.0,17500.0,7045.537015496739,$,106,4.7,271,73d9f698-8efd-4206-a58f-e147d66b2190
1766,美式美食,taipei,38900.0,56,16800.0,37800.0,52800.0,24549.279884696065,$$,105,4.8,500,48c268b9-1a7c-4fac-939a-337e6e3fb62c
1767,美式美食,taipei,63352.112676056335,71,21000.0,55000.0,73500.0,47464.4710985318,$$$,105,4.7,179,0e09d3c0-fc2c-4e69-8cef-72d40241f1ec
1768,美式美食,taipei,13466.666666666666,30,9000.0,13000.0,17000.0,4984.865985048033,$,105,4.3,16,4a1a2d3a-fa03-4a86-a278-8d8cdd683d06
1769,美式美食,taipei,40551.898734177215,79,15000.0,26000.0,36000.0,60165.1332242228,$$$,110,4.8,57,267ba038-73b3-442e-9a48-622068537e7d
1770,美式美食,taipei,9782.758620689656,58,4000.0,5000.0,6975.0,14855.95361823849,$,106,4.5,11,d4343101-e9f1-47fe-8972-70c198c4695f
1771,美式美食,taipei,10254.761904761905,42,3500.0,5500.0,15250.0,10815.623672239208,$,106,4.7,500,cb256406-526b-4d72-9977-f4c37aecf7c9
1772,美式美食,taipei,8541.333333333334,75,4500.0,5500.0,9700.0,7457.400679116611,$,106,4.7,500,032ec3e9-a3cb-47b8-8599-7c088e28eb68
1773,美式美食,taipei,10431.707317073171,41,3500.0,5500.0,15500.0,10886.497320733455,$,105,4.7,466,1cbb3df6-d734-45c5-b988-6d92fcd7c301
1774,美式美食,taipei,10431.707317073171,41,3500.0,5500.0,15500.0,10886.497320733455,$,104,4.8,434,e7fbbd7b-50b1-4259-a50a-cedd3c231046
1775,美式美食,taipei,19545.454545454544,22,14250.0,17000.0,24000.0,6429.528985486155,$$,106,4.8,153,b0b97fa1-31f8-4984-acc6-465a2f3eb93a
1776,美式美食,taipei,11750.704225352112,71,9300.0,12500.0,15500.0,5428.741281220984,$,110,4.8,500,937bb307-70e5-4b4b-9098-47c3581ca73e
1777,美式美食,taipei,11750.704225352112,71,9300.0,12500.0,15500.0,5428.741281220984,$,106,4.8,500,2ec7e1a5-88f3-4678-8461-66ffa39bfad2
1778,美式美食,taipei,9488.636363636364,44,4500.0,6000.0,11000.0,7736.813294805406,$,106,4.7,235,2a66614d-9a57-47ea-a93a-813baa6405d7
1779,美式美食,taipei,18551.162790697676,43,10500.0,14000.0,25000.0,14251.077023240607,$$$,106,4.8,272,0894734c-8133-481c-8256-220b307048a9
1780,美式美食,taipei,17400.0,20,7250.0,15500.0,26000.0,10234.256201600583,$,106,4.8,71,08572583-4856-4d85-9869-a8144f9418b2
1781,美式美食,taipei,18768.18181818182,44,10750.0,15000.0,25250.0,14157.02159108965,$$$,100,4.8,299,e0a4f1d1-8fb5-4f98-8347-887a8f57f69d
1782,美式美食,taipei,19445.3125,64,17000.0,19500.0,24000.0,5074.535991333962,$$,106,4.8,78,b8b37afa-afe8-4e47-b27e-4e12c8dfd87a
1783,美式美食,taipei,18441.509433962263,53,9500.0,11000.0,26000.0,9970.455108975702,$$,100,4.7,69,03a236de-b73b-433d-b387-4e4525426ee5
1784,美式美食,taipei,15440.0,80,6875.0,16000.0,22625.0,9306.645475143017,$,104,4.6,67,4d664962-b358-4049-b6a6-6400e874ccdf
1785,美式美食,taipei,12378.43137254902,51,7900.0,10000.0,16500.0,6407.81733740936,$$,105,4.6,56,b35697e2-d73d-4d70-b44a-a1c142adafc7
1786,美式美食,taipei,22432.83582089552,67,13500.0,25000.0,27000.0,8757.468250988699,$$,106,4.7,26,9cf436c5-c844-47c3-b147-f08ee0c0f525
1787,披薩,taipei,31325.714285714286,70,16000.0,40000.0,42000.0,16024.086207191665,$$,105,4.7,500,4c70437b-13fb-490f-b96a-8758adcd5531
1788,Breakfast and Brunch,taipei,17372.727272727272,110,12500.0,16000.0,21000.0,6952.251552762785,$,106,4.7,500,ca109dae-d2b2-40cd-a62d-13ca022e734a
1789,Breakfast and Brunch,taipei,27354.430379746835,79,18000.0,28000.0,35000.0,10927.885564160199,$$,110,4.7,267,66fa6466-09f5-401b-b296-26c5e5b4a18d
1790,台灣美食,taipei,8838.235294117647,34,5125.0,6500.0,8750.0,5713.400898500789,$,106,4.8,500,f3dec2fe-4f31-412f-a809-91dd23644dbb
1791,台灣美食,taipei,7528.225806451613,124,4500.0,7250.0,9000.0,3634.1250108069667,$,10491,4.8,443,fa581297-07b4-40a7-ac9c-1e81c875a413
1792,Breakfast and Brunch,taipei,10630.434782608696,69,6500.0,9500.0,12000.0,5323.350376525476,$$,110,4.6,500,80142a9f-f459-495b-a495-27e8dfa0a5da
1793,地中海美食,taipei,20566.666666666668,75,11250.0,21000.0,30000.0,10404.913369280026,$$,106,4.8,500,3caaa747-905f-43d8-991c-b1a582f16013
1794,墨西哥美食,taipei,29520.0,25,5000.0,17000.0,28000.0,39657.907156076704,$$,106,4.6,305,45488c2b-2ffb-4957-a686-e2c2fe34bc65
1795,台灣美食,taipei,23307.69230769231,13,16000.0,25000.0,30000.0,7342.024614763081,$,105,4.4,253,e6e7b51e-ab64-4f12-991a-8b6dcede68a3
1796,Breakfast and Brunch,taipei,18965.51724137931,29,7500.0,15000.0,25000.0,12615.624572455816,$,110,4.8,107,b8e1244d-87e8-465a-8016-9aa5f193624f
1797,Breakfast and Brunch,taipei,24250.0,28,16000.0,22000.0,32000.0,8906.759070664097,$$,106,4.7,72,67ddbe70-8b2b-4aee-8c19-5177729e2aab
1798,咖啡館,taipei,26660.377358490565,53,14000.0,26000.0,35000.0,15364.678184285445,$$$,106,4.7,31,8f66d631-1786-42e8-978a-7f877348c1f3
1799,歐式美食,taipei,26702.702702702703,37,16000.0,28000.0,33000.0,13554.424559081453,$$,110,4.7,33,ec7993bb-d387-4134-85f3-0d9363b3b7e4
1800,Breakfast and Brunch,taipei,8045.454545454545,22,4125.0,6000.0,12000.0,4392.423981101104,$,106,4.8,500,a7ab087f-9ac0-490c-b308-3eff0d0f279f
1801,Breakfast and Brunch,taipei,26493.15068493151,73,18000.0,28000.0,33000.0,11146.746300462888,$$,106,4.8,119,afab1e45-20a8-4c1d-ad11-8570507a6d57
1802,Breakfast and Brunch,taipei,16007.692307692309,26,9250.0,17000.0,22000.0,9243.788895041615,$$,106,4.8,152,0d2ecc37-d1d2-4312-8966-a3d04ac4ed42
1803,披薩,taipei,30464.077669902912,103,15000.0,25000.0,42500.0,25395.09873348178,$,100,4.5,129,c5e62165-95ba-48ff-b82e-674770b55573
1804,歐式美食,taipei,30974.57627118644,59,16500.0,25000.0,35000.0,19211.230765682823,$$,105,4.8,20,8bce4347-7350-4749-af60-748a66f832a1
1805,Breakfast and Brunch,taipei,28774.590163934427,122,16000.0,28000.0,38000.0,13255.852783912309,$$,106,4.7,23,63b950f0-38a0-430d-9c13-6065480d0e31
1806,義大利美食,taipei,25215.384615384617,65,16000.0,24000.0,32000.0,14092.54282638905,$$,106,4.7,297,6ce4ae42-2896-4f23-8e60-ffdb902e9bb2
1807,義大利美食,taipei,14078.947368421053,38,5250.0,17000.0,20000.0,8755.093491783025,$,10491,4.5,47,384f4625-24b8-4f30-a8b7-83cad8270e4f
1808,義大利美食,taipei,19166.666666666668,21,13500.0,22000.0,23500.0,5285.499781147279,$$,100,4.6,106,5aeead91-08fe-4657-84a2-2e9bcd3dc43d
1809,義大利美食,taipei,31000.0,52,29000.0,31000.0,32000.0,2401.922307076307,$$,110,4.6,76,7b01cc0f-b10e-421b-aa7e-6ef2d1e1e692
1810,義大利美食,taipei,23421.052631578947,19,24000.0,24000.0,30000.0,9178.440352969528,$,106,4.8,79,be778c81-90aa-4ed1-ac7f-dff6cbbbdae2
1811,義大利美食,taipei,24675.0,40,19500.0,22000.0,25000.0,14615.72355376223,$$,10491,4.7,31,2df44c87-cf2e-4cee-a480-5f3bd402cd35
1812,義大利美食,taipei,17218.666666666668,75,11000.0,16000.0,23000.0,7207.934393584768,$,802,4.4,20,29aeec0c-51c2-4bd0-860f-95da60484440
1813,義大利美食,taipei,19531.70731707317,41,7900.0,16000.0,18000.0,22286.20309304796,$$,110,4.8,258,4a50a34c-d1fb-49e7-899d-f221d3cf5940
1814,義大利美食,taipei,20087.17948717949,39,8200.0,16000.0,18000.0,22939.890008087856,$$,106,4.7,172,9243fe5f-f989-4759-b566-1b21118a67c3
1815,義大利美食,taipei,20093.75,48,16000.0,18000.0,20000.0,8143.821949029829,$,105,4.6,127,c553a090-afe5-4ebe-bd35-d5087b54c323
1816,義大利美食,taipei,18565.217391304348,46,15000.0,20000.0,20750.0,2841.0972613399204,$,106,4.4,229,3139e35a-0176-4b62-bbdf-6003daf0a156
1817,義大利美食,taipei,19613.20754716981,53,13000.0,23000.0,27000.0,9092.108079773505,$,104,4.7,165,1692e5b0-5a28-4be8-bf6f-a4e756ba1185
1818,義大利美食,taipei,31444.444444444445,9,30000.0,32000.0,32000.0,2165.9542988464364,$$,105,4.8,106,27ec9485-223f-43d3-aa30-575a121df627
1819,義大利美食,taipei,44692.307692307695,13,36000.0,39000.0,45000.0,14688.481177097272,$$,110,4.7,25,2684a6e7-d636-4f67-98bc-dd90f435cb30
1820,義大利美食,taipei,32869.565217391304,138,16000.0,28000.0,40000.0,19405.2234440218,$$,106,4.8,38,ccf56dcc-89e1-4e09-a49e-ee0aeb14aca2
1821,義大利美食,taipei,13342.391304347826,92,6500.0,14000.0,18500.0,5732.691030883886,$,110,4.3,19,1c9ab39c-c07b-4e3b-ac83-15d59e931c65
1822,義大利美食,taipei,23941.176470588234,17,25000.0,28000.0,31000.0,10580.062205061735,$,106,4.8,116,02d6065e-49c5-46d8-a32b-1475d361f987
1823,義大利美食,taipei,36932.25806451613,31,23500.0,32000.0,38000.0,20233.529934512717,$$,106,4.9,29,e2cebb9a-a38a-4126-b6e0-1865c7412543
1824,義大利美食,taipei,11419.117647058823,68,8750.0,10500.0,15250.0,4800.896281300631,$,114,4.8,500,dad87668-ee13-4fe1-ab9b-fa053bb3f876
1825,義大利美食,taipei,22880.95238095238,42,20500.0,24000.0,28750.0,9703.220822544738,$$,104,4.7,59,f814d091-a9f8-4793-b84e-46c1aff2219d
1826,義大利美食,taipei,22802.46913580247,81,17000.0,18000.0,32000.0,9372.167559725227,$$,106,4.6,82,8fd545cd-6c97-415a-95e9-533a4102eb74
1827,義大利美食,taipei,21040.0,50,15000.0,20000.0,28000.0,7822.940623576278,$$,110,4.6,48,ac2e4dfc-4220-48af-b4f2-44cc1e4945af
1828,義大利美食,taipei,41936.92307692308,65,12000.0,22900.0,33900.0,66072.1507007669,$$$,106,4.5,28,388cd938-c92f-44a1-a039-f38b0201b34a
1829,義大利美食,taipei,30446.428571428572,56,13000.0,32000.0,42000.0,16631.424261294753,$$,106,4.8,27,bfffd9ed-7247-4a43-9b25-cde3dadf8a28
1830,義大利美食,taipei,22937.17948717949,78,18000.0,23000.0,28000.0,7670.775526171559,$$,110,4.5,31,88e23cf2-395f-4e3b-844a-418ab8486424
1831,披薩,taipei,20529.62962962963,27,3400.0,23900.0,37900.0,16035.0268178139,$,100,4.7,227,dff24a54-5a0c-478b-b2b3-f3d7e4e76478
1832,披薩,taipei,37815.0,40,26000.0,31500.0,45250.0,31299.820686387327,$$,110,4.7,500,edf8b875-96c9-4d42-b603-29bb10a8aa5d
1833,美式美食,taipei,18441.509433962263,53,9500.0,11000.0,26000.0,9970.455108975702,$$,100,4.7,69,03a236de-b73b-433d-b387-4e4525426ee5
1834,烘焙坊,taipei,18201.515151515152,66,10250.0,21500.0,26150.0,8992.075508287291,$,106,4.6,66,b266e09c-49fd-4cd4-bc5e-3d34cd739696
1835,披薩,taipei,49220.93023255814,86,38000.0,52000.0,58000.0,18755.71302903973,$$$,10491,4.6,23,dffb1c32-11d8-4a5a-ae5f-dcbd9aee493e
1836,健康美食,taipei,15333.333333333334,9,15000.0,15000.0,16000.0,1247.219128924647,$,106,4.7,500,bf46692a-169e-4e20-98e7-06359689a93a
1837,披薩,taipei,16323.376623376624,77,5500.0,7000.0,23000.0,24258.33848393191,$,106,4.4,121,285581eb-4e1b-40c7-8f1c-dcbc2c093cf0
1838,咖啡館,taipei,21987.80487804878,41,16000.0,21000.0,25000.0,7840.240013808413,$,106,4.8,108,07f7eea7-c03c-4c1b-9836-9b4dc1bb6d07
1839,咖啡館,taipei,26660.377358490565,53,14000.0,26000.0,35000.0,15364.678184285445,$$$,106,4.7,31,8f66d631-1786-42e8-978a-7f877348c1f3
1840,歐式美食,taipei,26702.702702702703,37,16000.0,28000.0,33000.0,13554.424559081453,$$,110,4.7,33,ec7993bb-d387-4134-85f3-0d9363b3b7e4
1841,健康美食,taipei,20909.090909090908,11,20000.0,20000.0,22000.0,1564.0591394622957,$$,106,4.9,500,24e53fdd-aec3-4fb4-9b31-e0baede91126
1842,披薩,taipei,27493.22033898305,59,11950.0,19900.0,39400.0,22740.219461448487,$,105,4.7,145,6d03c4a1-7106-4c91-a772-cea1039ca7c2
1843,披薩,taipei,20234.246575342466,73,10900.0,15900.0,25000.0,19736.76924039975,$$,105,4.6,324,44c5e348-f524-4a45-837c-5e3408063e16
1844,披薩,taipei,21150.0,62,10900.0,15900.0,27000.0,21469.150786276365,$$,110,4.6,75,b4d14945-db07-4f8e-986e-ef0f3a9cf2e1
1845,披薩,taipei,21117.74193548387,62,10900.0,15900.0,27000.0,21458.831734679166,$$,100,4.6,84,a62f86e9-60dc-4243-8102-531eb2aad15c
1846,披薩,taipei,30464.077669902912,103,15000.0,25000.0,42500.0,25395.09873348178,$,100,4.5,129,c5e62165-95ba-48ff-b82e-674770b55573
1847,披薩,taipei,21117.74193548387,62,10900.0,15900.0,27000.0,21458.831734679166,$,114,4.6,94,5476ba6e-b216-48e8-9c3d-7d355c6d87b1
1848,咖啡館,taipei,21475.409836065573,61,18000.0,20000.0,23000.0,5700.464626956467,$$,105,4.5,71,19f5c361-6ad5-4da4-b964-55dda64d39f5
1849,咖啡館,taipei,22717.647058823528,85,10000.0,20000.0,35000.0,14655.745121006408,$$,106,4.6,238,a003d5d0-1788-4015-b668-6f3b2bd90b67
1850,西班牙美食,taipei,42962.96296296296,27,25000.0,28000.0,57000.0,30999.97787511932,$$$,105,4.3,19,a3f7c9af-08c0-4009-8b5b-1f66981b6db8
1851,越南美食,taipei,15290.322580645161,31,9000.0,11000.0,23000.0,8954.881704833104,$$,106,4.7,283,c4f02c91-feb5-4b97-bb9e-d7960d2b6e26
1852,越南美食,taipei,14364.864864864865,37,12000.0,16000.0,17000.0,5373.4188732262355,$,110,4.7,500,28f673d2-7267-4d14-8901-8ff696c4902a
1853,越南美食,taipei,19914.0625,64,11000.0,25250.0,27000.0,8908.631123584237,$$,106,4.7,224,88119094-3e63-4bfa-84fc-7e62d212c655
1854,越南美食,taipei,8513.513513513513,37,6500.0,9000.0,11000.0,2634.199418066466,$,110,4.6,153,ae928020-f801-4c2e-9ca7-b9c8d1e00ae8
1855,越南美食,taipei,21625.0,28,20000.0,24000.0,28000.0,7560.02763600391,$,110,4.6,172,cb810a22-f60c-4f0f-a215-f380cd9944ca
1856,越南美食,taipei,30443.548387096773,62,10750.0,25000.0,28000.0,48568.21813918439,$$,106,4.6,97,39a60202-4137-4a89-95b5-15ab3ac9803a
1857,越南美食,taipei,13176.923076923076,52,9000.0,12000.0,15375.0,7232.023213687412,$,106,4.8,500,7176c98d-49db-481f-a800-05b9d3d2dc11
1858,越南美食,taipei,12861.224489795919,49,9000.0,12000.0,14000.0,7301.658081937465,$,110,4.8,500,22fc7d95-a9e1-45a2-8c30-8b164828fdef
1859,韓國美食,taipei,23142.85714285714,21,20000.0,20000.0,25000.0,6663.945022680344,$$,10491,4.4,500,a12e1c08-eef0-4836-b05b-23f60ecf2eba
1860,韓國美食,taipei,49250.0,12,35900.0,35900.0,57400.0,21114.27242412108,$,110,4.7,190,e4660e0c-d77e-47e3-a33c-b2d471dee95a
1861,韓國美食,taipei,16362.5,8,16900.0,17700.0,18150.0,4396.856121139285,$,110,4.7,163,159d7e32-db8f-4c22-b2c5-01bfea702ebf
1862,韓國美食,taipei,11478.082191780823,73,8000.0,12000.0,15000.0,6109.194655247962,$,106,4.5,500,fb6a0374-aa29-470d-a32e-ead89fe66142
1863,韓國美食,taipei,38207.142857142855,14,3000.0,8500.0,70500.0,46179.78011897344,$,106,4.8,500,20f99232-7ae7-4fc9-a071-eddd77cf0a5c
1864,韓國美食,taipei,35673.333333333336,15,3000.0,8000.0,69000.0,45610.1226581215,$,10491,4.8,500,7800e2cc-c6fb-45a6-97ec-8a1b191a5396
1865,韓國美食,taipei,28819.444444444445,36,22000.0,31000.0,35750.0,12269.062706309638,$$,106,4.5,103,882ca408-12e4-4a6f-b5fa-946e4ad72381
1866,韓國美食,taipei,22928.571428571428,14,18000.0,19000.0,22000.0,7506.799638749293,$$,106,4.3,147,a1e0ac65-7089-4229-97a7-52931457cc27
1867,韓國美食,taipei,23333.333333333332,15,18000.0,20000.0,23500.0,7114.929530376406,$,106,4.0,111,c74a00d4-92ed-4cbc-97c5-819673a8497a
1868,韓國美食,taipei,23000.0,15,18000.0,26000.0,28000.0,7384.668803225594,$,106,4.2,22,4875814c-6546-478e-ad71-e544d2c9ae67
1869,韓國美食,taipei,32516.666666666668,18,9375.0,25000.0,27500.0,37563.47590708589,$$,104,4.6,48,5aecbcc8-e048-4ba2-9785-18a85990eac1
1870,韓國美食,taipei,20443.243243243243,37,11000.0,19500.0,26500.0,16140.841944290343,$$$,110,4.6,117,72da9cd0-8230-4177-8b3d-d5da3ddcc8b3
1871,韓國美食,taipei,23666.666666666668,30,20000.0,26000.0,29000.0,12020.353109991773,$$,106,4.6,327,53a3fca5-d10a-4df7-8df2-dd20a0cf3699
1872,韓國美食,taipei,14400.0,50,12000.0,13000.0,15000.0,9901.515035589251,$,105,4.3,249,9dd4bd9e-39ef-4e9e-bf23-4a24ad58015a
1873,韓國美食,taipei,31439.024390243903,41,22000.0,27000.0,38000.0,14567.000428612955,$$,10491,4.4,229,8e9884e7-8114-482e-804c-9bed53203501
1874,日式料理,taipei,10323.809523809523,21,4000.0,6000.0,17000.0,8308.395338847084,$,105,4.7,341,c9514a2c-9d60-467c-afa6-5067be15b3dd
1875,烘焙坊,taipei,8145.1612903225805,31,5500.0,8000.0,8250.0,4252.5012533177805,$,110,4.8,38,7b3fc3d7-9f44-418d-bb90-f8fac80ffd23
1876,新加坡美食,taipei,13657.894736842105,19,14250.0,16000.0,16000.0,5279.186120433985,$,106,4.8,500,b16e78a4-b860-4e8c-920b-f347a4d38bdf
1877,新加坡美食,taipei,21516.666666666668,30,8125.0,18000.0,22000.0,19977.688944308735,$,106,4.6,133,693889ff-094e-40e0-9dc0-5cbe9fe6318f
1878,墨西哥美食,taipei,21170.454545454544,44,9375.0,20000.0,28125.0,11366.789335313137,$$,106,4.6,235,7801b6eb-0af9-47af-bb6a-d17a96aa8042
1879,墨西哥美食,taipei,29520.0,25,5000.0,17000.0,28000.0,39657.907156076704,$$,106,4.6,305,45488c2b-2ffb-4957-a686-e2c2fe34bc65
1880,咖啡館,taipei,21987.80487804878,41,16000.0,21000.0,25000.0,7840.240013808413,$,106,4.8,108,07f7eea7-c03c-4c1b-9836-9b4dc1bb6d07
1881,Breakfast and Brunch,taoyuan,6531.25,48,4000.0,6500.0,8500.0,2871.204469237025,$,330,4.8,500,aa021fc4-48f8-485c-9e8e-512a300bb7ad
1882,Breakfast and Brunch,taoyuan,6210.9375,128,4000.0,5250.0,7000.0,3691.9091092676904,$,330,4.7,500,aa327d46-0171-41e1-959e-3ac04fb78a04
1883,Breakfast and Brunch,taoyuan,4111.111111111111,9,4500.0,4500.0,4500.0,1328.6956381223774,$,330,4.8,94,cdc37978-bf26-4a55-b273-b1ab7769f206
1884,Breakfast and Brunch,taoyuan,15315.78947368421,76,12000.0,14000.0,18000.0,4425.4364230690335,$,330,4.6,162,1341755e-1501-48ab-8876-302294a7252d
1885,台灣美食,taoyuan,5840.425531914893,47,4000.0,6500.0,8000.0,2423.5247387530667,$,330,4.7,500,5dc15e31-e22d-40cd-bec2-1d489c81d358
1886,義大利美食,taoyuan,8837.931034482759,58,4500.0,6000.0,13000.0,5889.523942654943,$,334,4.5,141,28651b93-307e-4237-9622-105f1aecea5d
1887,Coffee and Tea,taoyuan,6480.0,50,5000.0,6000.0,8000.0,1602.9971927611102,$,330,4.8,500,3df6325f-7e4b-4dae-87a9-fa1dbc329bce
1888,珍珠奶茶,taoyuan,4776.666666666667,60,4000.0,4500.0,5500.0,1253.4441440376283,$,330,4.8,500,76fd0fdc-9c46-49bc-91ba-518f5ffc4bec
1889,咖啡館,taoyuan,7418.75,48,4875.0,6000.0,6625.0,7325.317292616068,$,330,4.8,500,e4f865e1-0e0c-44d3-af0a-6f3db4d762f9
1890,健康美食,taoyuan,20339.622641509435,53,16000.0,20000.0,24000.0,5830.768732212243,$$,330,4.8,399,d196e167-78aa-4d47-a88a-598aa2fadeb3
1891,珍珠奶茶,taoyuan,4491.666666666667,72,3975.0,4500.0,5500.0,1138.8041973930374,$,330,4.8,326,d26be4f9-b828-4049-86fb-dd3ef3860b0f
1892,Desserts,taoyuan,4062.5,24,4000.0,4000.0,4000.0,165.3594569415369,$,330,4.8,358,7b095279-d3bd-41b4-9901-0761437cdec5
